Secondary study DOI,Primary study Scopus EID,Primary study DOI,Title,Abstract,Keywords,Publication venue,Publication date,Publication type,Authors,Ground truth,Reason
10.1016/j.infsof.2022.107144,2-s2.0-84911970599,10.1109/CGames.2014.6934143,Quantifying software development: Applying mobile monetization techniques to your software development process,"There are many well defined factors and metrics for the monetization of mobile free to play games, as well as direct solutions and strategies to increase such metrics. Technology and market changes have allowed us to provide software to our customers digitally, which has predicated a shift over to a live service model of development, and business methods emphasizing a minimum viable product followed by incremental changes based on customer responses to our product. Software development methodologies themselves have traditionally been measured only against their costs in development. The same methods that have driven changes in the business models for software development can now be applied to software development methodologies so that architecture decisions can be measured against future revenue in a consistent fashion. This paper presents an example of how such measurements can be made and applied.",mobile | monetization | software cost estimation | software design pattern,"Proceedings of CGAMES 2014 USA - 19th International Conference on Computer Games: AI, Animation, Mobile, Interactive Multimedia, Educational and Serious Games",2014-10-22,Conference Paper,"Ketola, Tom",Include,IC1
10.1016/j.infsof.2022.107144,2-s2.0-79953833926,,Quantitative assessment of the effects of annuloplasty on mitral annulus dynamic geometry using real-time 3D echocardiography,"Mitral valve (MV) repair is the preferred treatment for mitral regurgitation associated with organic MV prolapse (MVP). Our goal was to describe the dynamic changes in mitral annulus (MA) geometry after annuloplasty, using custom software for MA tracking from transthoracic realtime 3D echocardiography (RT3DE). Forty-four MVP patients, divided into 2 subgroups (RIG and FLEX), were studied by RT3DE the day before, at 3 and 6 months after surgery. RT3DE was also obtained in 20 normal (NL) subjects. MA was tracked frame-by-frame and several parameters were computed. As expected, MVP had an enlarged MA and a reduced planarity compared to NL. Annuloplasty resulted in reduced area both in RIG and FLEX and in a more planar MA shape. Interestingly, at 3 and 6 months, FLEX height was greater than RIG, due to different ring design. This analysis gives new insights in the in-vivo performance of the implanted rings, offering a new tool in the clinical decision process and follow-up.",,Computing in Cardiology,2010-12-01,Conference Paper,"Fusini, Laura;Veronesi, Federico;Gripari, Paola;Maffessanti, Francesco;Corsi, Cristiana;Alamanni, Francesco;Zanobini, Marco;Naliato, Moreno;Tamborini, Gloria;Pepi, Mauro;Caiani, Enrico G.",Include,IC1
10.1016/j.infsof.2022.107144,2-s2.0-85034589913,10.1007/978-3-319-69926-4_43,Rapid lean UX development through user feedback revelation,"The development of software within short timeframes calls for concepts like minimum viable products with lean development. An agile development setting allows software products to be put on the market in time. Nevertheless, quality, especially in terms of user requirements, suffers when the focus is on the speed of the development. Therefore, we have developed the approach Opti4Apps, which considers user feedback automatically. This automation enables rapid user feedback to be revealed, which is needed for lean development in order to achieve high software quality in accordance with the users’ needs. This paper shows how the approach can be applied smoothly in agile development settings by analyzing common agile practices with regard to our user-centric feedback approach Opti4Apps. It turned out that with most practices, the additional effort is low, and the positive influence can be highly beneficial.",Agile practices | Feedback | Lean development | Quality assurance | User experience | User-centered,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2017-01-01,Conference Paper,"Elberzhager, Frank;Holl, Konstantin;Karn, Britta;Immich, Thomas",Include,Yes
10.1016/j.infsof.2022.107144,,,Reactivity effect of iron reflector in LWR cores,,,Journal of Nuclear Science and Technology,,Article,,Include,IC1
10.1016/j.infsof.2022.107144,2-s2.0-10444225772,10.1117/12.174970,Real-time MPEG video codec on a single-chip multiprocessor,"We present a software implementation of a real-time MPEG video codec on the MediaStation 5000 multimedia system. Unlike other compression systems whose sole function is the encoding or decoding of video data, the MediaStation 5000 is capable of performing various real-time operations involving a wide range of multimedia data, including image, graphics, video, and even audio. This programmability is provided by Texas Instruments TMS320C80, better known as Multimedia Video Processor (MVP), which is a single-chip multiprocessing device with highly parallel internal architecture. The MVP integrates a RISC processor, four DSP-like processors, an intelligent DMA controller, video controllers, and a large amount of SRAMs onto a single chip. Since the MVP contains such a high degree of parallel features, developing the MPEG software and mapping it to the MVP requires a thorough study of the algorithms and a good understanding of the processor architecture. By exploiting the advanced features of the MVP, the MediaStation 5000 can achieve the MPEG compression and decompression of video sequences in real time.",,Proceedings of SPIE - The International Society for Optical Engineering,1994-05-02,Conference Paper,"Lee, Woobin;Golston, Jeremiah;Gove, Robert J.;Kim, Yongmin",Include,IC1
10.1016/j.infsof.2022.107144,2-s2.0-0031976580,10.1023/A:1008844726747,Reintroducing capercaillie (Tetrao urogallus) into southern Scotland: Identification of minimum viable populations at potential release sites,"Capercaillie (Tetrao urogallus) populations are declining in western parts of their range, including Scotland. It has been proposed that their numbers, and the extent of their range in Scotland be increased to reduce the risk of a second extinction in the UK. The feasibility of a reintroduction of capercaillie to coniferous plantations in southern Scotland was assessed by undertaking a population viability analysis. Following a review of capercaillie ecology and habitat requirements, VORTEX population simulation software was used to identify a minimum viable population (MVP). From this the minimum dynamic area of suitable habitat required in order to support such a MVP was then calculated. It was estimated that a minimum of 60 individuals would be required in approximately 5000 ha of habitat in order for the population to have a > 0.95 probability of surviving for 50 years. Supplementation of populations with two unrelated individuals every five years reduced the MVP to ten individuals. Further simulations were run in order to establish the sensitivity of the model to changes in three key parameters. Assessment of areas of suitable habitat identified two potential release sites, Wauchope and Newcastleton forests, in southern Scotland. Some practical considerations relating to management of a release population are outlined. It was concluded that an appropriately planned and resourced reintroduction was feasible.",Minimum viable population | Reintroduction | Scotland | Tetrao urogallus | VORTEX,Biodiversity and Conservation,1998-05-07,Article,"Marshall, Keith;Edwards-Jones, Gareth",Include,IC1
10.1016/j.infsof.2022.107144,2-s2.0-85092224188,,Repository data-based algorithm for selection of product teams of it specialists,"Due to the lack of qualified personnel in the IT sector, companies provide their employees with the opportunity to work remotely. That helps even a small company to stand as a global player on the market and recruit new professionals from all over the world. The companies involved in the development of product solutions are interested in hiring cohesive teams of developers who were working together for a long time. However, the HR processes of the company should be restructured and added by additional tools that will help to analyze the entire team's activity and created artifacts. The article contains a detailed description of the MVP that implements searching, selection of project teams based on data from open-source code repositories, and related artifacts. The report describes the algorithm for selecting the main team from the entire set of developers who took part in the development of the project.",Filtering | Metrics | Remote team | Repository | Search,CEUR Workshop Proceedings,2020-01-01,Conference Paper,"Zhelepov, Alexey;Yarushkina, Nadezhda",Exclude,EC1
10.1016/j.infsof.2022.107144,2-s2.0-84895924037,10.1111/echo.12365,Reproducibility in echocardiographic two- and three-dimensional mitral valve assessment,"Background: Three-dimensional transesophageal echocardiography (3DTEE) has been demonstrated to provide more accurate information than two-dimensional transesophageal echocardiography (2DTEE) in the localization of mitral valve prolapse (MVP). However, most studies have been single-rater studies. Few results were tested for inter-observer variability with a single second rater. This multicenter study aimed to determine reliability of 2D and 3DTEE mitral valve evaluations by calculating inter-observer agreement between various echocardiographers. Methods: Fifteen observers from 4 institutions in Germany and Switzerland interpreted 2D and 3DTEE images from 6 patients selected to represent a large spectrum of MVP diversity. Surgical findings served as reference. Individual assessments of MVP and ruptured chordae tendineae (ChR) pathology were compared by calculating Randolph's free-marginal multirater kappa coefficient. Results: Accuracy of MVP evaluation with 3DTEE was 83.9%, CI [81.0%; 86.8%] and 78.7% CI [76.6% 80.8%] with 2DTEE. Flail leaflets with chordal ruptures were described correctly in 91.1%, CI [85.8, 96.4] with 3D compared to 71.1%, CI [65.0, 77.2] with 2DTEE. The multirater kappa coefficient of inter-observer agreement among all 15 observers was κ = 0.65/0.58 for 3D/2D evaluation of MVP and κ = 0.70/0.54 for detection of ChR. Conclusion: Three-dimensional assessment of MVP was superior to 2DTEE, although the accuracy of both 3DTEE and 2DTEE was found to be lower than previously published. 3D MVP assessment is less operator dependent than 2DTEE evaluation. Although validity has been demonstrated before, we provide evidence that 3DTEE is reproducible among 15 observers and is a reliable method for MVP evaluation. © 2013, Wiley Periodicals, Inc.",inter-observer agreement | inter-observer variability | mitral valve prolapse evaluation | multicenter study | reliability | ruptured chordae tendineae,Echocardiography,2014-01-01,Article,"Hien, Maximilian Dominik;Großgasteiger, Manuel;Weymann, Alexander;Rauch, Helmut;Rosendal, Christian",Include,IC1
10.1016/j.infsof.2022.107144,2-s2.0-85084380910,10.1016/j.procs.2020.02.012,Research on MVP design pattern modeling based on MDA,"In recent years, mobile devices (such as various brands of mobile phones, tablet computers, smart watches, etc.) have gained popularity among users, which has also promoted the rapid development of mobile software application market. In order to meet the needs of mobile device users for better user interaction experience, the demand of mobile software application market for user interface is becoming more and more complex, and software developers are constantly exploring and developing more popular user interface. Due to the shortage of production technology, the development of mobile user interface has some problems such as low efficiency and high cost. In order to solve these problems, this paper proposes a method of modeling PIM using IFML and UML by introducing MVP design pattern in a model-driven framework. By combining the advantages of model-driven and MVP design pattern, this method improves the granularity of PIM modeling in user interface development under model-driven framework, reduces the difficulty of model design, and promotes software reuse.",IFML | MDA | Modeling | MVP design pattern | PIM | UML | User interface development,Procedia Computer Science,2020-01-01,Conference Paper,"Li, Dan Dan;Liu, Xiao Yan",Include,IC1
10.1016/j.infsof.2022.107144,2-s2.0-85051144205,10.1051/matecconf/201817303062,Research on operational model of PUBG,"This paper mainly studies operational model of the famous Computer Games - PlayerUnkown's BattleGrounds (PUBG), be aimed at human beings in the game or human beings regarded as intelligent robots, including the influence of objective factors and subjective factors on the game results, linear programming model is established for the various factors and the game results, using Excel software, realized in different situations the relationship between various factors and the result of game problem solving and plotting table. To solve the problem 1, the paper find out the trend of the safety area and the random coverage circle of the safety area through statistical data and analyze the data, and then push it to the parachute jumping time and the parachute jumping place. To solve the problem 2, the paper build a game model based on the analysis of the distance between two sides, the judgement of the azimuth and the random running and attacking each other caused by the psychological state of the bullet avoidance, and then, according to experience, how to perform micro manipulation to improve the hit rate. To solve the problem 3, the paper make KDA as a measure of bureau of the game in the best performing team and the best individual (MVP) of the key indicators, through the calculation of KDA for the game and the individual scores and rankings, distribution to determine the winners of the prize gaming contest.",,MATEC Web of Conferences,2018-06-19,Conference Paper,"Ding, Yong",Include,IC1
10.1016/j.infsof.2022.107144,2-s2.0-85088755631,10.3997/2214-4609.201600475,Results of experimental electromagnetic studies of the Crimean region,"Spatial-temporal pattern of distribution of geomagnetic variations and electric field on the Earth's surface was obtained as a result of modern experimental observations conducted in 2007-2013 along 9 profiles (48 points) by the methods of magnetotelluric sounding (MTS) and magnetovariation profiling (MVP). These profiles cross various geological structures of the Crimean region. It is possible to estimate the value of electrical conductivity and vertical and horizontal geo-electric structure. The processing of these data is done using modern software system PRC-MTMV (author Varentsov Iv. M.) that provides the common noise-protected evaluation of the impedance, tipper and horizontal magneto-variation response according to synchronous MT/MV records. The main result of qualitative interpretation of geo-electric research is the detection of high conductivity regions in the Earth's crust and upper mantle of the Crimea, that are characterized by the variations of conductivity, depth and configuration. They characterize the various geological structures differently. The sub-vertical conductive zones often coincide with the fault structures, most of these objects are confined to the suture zones between tectonic elements such as the East European platform and the Scythian plate, the Scythian plate and the Crimean mountain, North and South Kerch zone. This fact may reflect high permeability of the suture zones for deep fluids in the process of their formation. Although the qualitative interpretation of the experimental data of magnetotelluric sounding (MTS) and magnetovariation profiling (MVP) provides inconsistent understanding of the depth distribution of the Crimean region electrical conductivity, the combination of these methods allows constructing the model of resistivity distribution within a three-dimensional environment much more accurately and adequately to the observed experimental data.",,Geoinformatics 2016 - XVth International Conference on Geoinformatics - Theoretical and Applied Aspects,2016-01-01,Conference Paper,"Burahovich, T.;Kushnir, A.",Include,IC1
10.1016/j.infsof.2022.107144,2-s2.0-85051215587,10.2514/1.I010601,Review of formal agile methods as cost-effective airworthiness certification processes,"SAFETY-CRITICAL software systems are part of our daily life and any error in these systems can result in catastrophic consequences, with the worst-case scenario being loss of human life. Therefore, a rigorous safety certification process is needed to prove the correctness and reliability of such systems. The purpose of the certification process is to ensure that the system to be used in a specific environment under specific conditions is safe. To make these software systems trustworthy and more reliable, the Federal Aviation Administration (FAA) is imposing safety requirements on the development and verification of airborne avionic systems as stated in the DO-178 [1] (“Software Considerations in Airborne Systems and Equipment Certification”) guidance document developed by the Radio Technical Commission for Aeronautics, Inc. and the European Organisation for Civil Aviation Equipment (EUROCAE; a nonprofit organization providing a European forum for resolving technical problems with electronic equipment for air transport). The latest DO-178C guidance includes modern technologies and methodologies necessary to achieve a more reliable and safe system within a constrained time and cost. The DO-178C guidance document also describes various guidelines to engineer (design, specify, develop, test, and deploy) a software component and all associated equipment with a certain level of safety that complies with the FAA airworthiness requirements [2]. Although these standards define the requirements for a process to remain compliant when used to develop a safety-critical system, the standards do not specify which process to use. Thus, software developers can use any preferred processes if they meets the objectives and safety standards of DO-178C, which in our case leave us with an option to then use Agile, formal methods, and model-based development (MBD) [3,4] with all their associated advantages in the certification and development process. The agile software development process is a set of practices and methods that are based on the values and principles expressed in the agile manifesto established on 17 February 2001 [5]. These methods take an iterative and lean development approach that emphasizes the rapid development of a minimum viable product and frequent releases of the software, producing high-quality code and reducing process overhead and direct involvement of the customer in the development process. Agile is significantly accepted in the industry but not as widely accepted in safety-critical systems development because of its undisciplined nature when it comes to documentation and the lack of rigorous verification and validation techniques. One study suggests that using the Agile process as a standalone method to develop a safety-critical system has proven to be a failure because of the quality control mechanisms used by Agile such as informal reviews and pair programming, which have not assured developers or authorities that the product is safe [6]. However, the study also suggests that using Agile can deliberately reduce the complexity on the aircraft development process and evolutionary technology used [7]. The study suggests using project awareness to handle the process complexity and open-source tools to start processes from the second half of the development life cycle earlier in order to detect and react to possible blockers as soon as possible. Scaling agile methods for large systems is hard and, in handling this issue, the study suggests using virtual simulation and testing that will reduce system complexity, save the budget, and get early feedback about the system. However, critical systems need upfront design, exhaustive documentation, and continuous integration, which is practically challenging when using Agile. Therefore, the aviation industry avoids applying Agile in the development process.",,Journal of Aerospace Information Systems,2018-01-01,Article,"Blooshi, Mouza Al;Jafer, Shafer;Patel, Krishan",Include,IC1
10.1016/j.infsof.2022.107144,2-s2.0-85071887193,,"Review of ios architectural pattern for testability, modifiability, and performance quality","In the mobile development especially in iOS, a correct selection of architecture patterns is crucial. Many architectural patterns used by developers such as Model View Controller (MVC), Model View Presenter (MVP), Model View ViewModel (MVVM), and View Interactor Presenter Entity Router (VIPER) have promised stability of the product. Nowadays, most developers tend to use MVC architectural pattern as this pattern is easy to use and separate the logic between model, view and controller. However, this architecture has common problems which are hard to test and manage the code because all the codes for business application are placed in controller components. Therefore, this paper reviewed some of the existing architectural patterns qualities specifically in testability, modifiability and performance quality in order to investigate the mentioned problems. By using Contact mobile apps as a case study, the results show the MVVM architecture is good for testability, modifiability (cohesion level procedural), and performance (memory consumption). In addition, VIPER is the best in modifiability (coupling level data and coupling level message) and performance of CPU.",Architecture pattern | Design pattern | Quality attributes | Software architecture | Software professionals,Journal of Theoretical and Applied Information Technology,2019-08-15,Article,"Sholichin, Fauzi;Isa, Mohd Adham Bin;Halim, Shahliza Abd;Harun, Muhammad Firdaus Bin",Include,IC1
10.1016/j.infsof.2022.107144,2-s2.0-78649264641,,Role of real-time three-dimensional transesophageal echocardiography in mitral valve repair,"Background and objective: Pre-operative assessment of mitral valve (MV) anatomy is essential to surgical design in patients undergoing MV repair. Although 2-dimensional (2D) echocardiography provides precise information regarding MV anatomy, RT-3D TEE could increase the understanding of MV apparatus and individual scallop identification. We aimed to investigate the value of RT-3DTEE in MV repair. Methods: RT-3DTEE was performed in six patients with mitral valve prolapse (MVP) by using Philips IE33 with X7-2t probe. Preoperative RT-3DTEE studies were compared with surgical findings in patients undergoing surgical mitral valve repair, and quantitative evaluation was performed by QLab 6.0 software before and after surgical mitral valve repair. Results: RT-3DTEE could display dynamic morphology of MV, the location of prolapse, and spatial relation to the surrounding tissue. It could provide surgical views of the valves and the valvular apparatus. These results were consistent with surgical findings. The quantitative evaluation before and after surgical MV repair indicated that anterolateral to posteromedial diameter of annulus, anterior to posterior diameter of annulus, perimeter of annulus, and area of annulus in projection plane were significantly smaller after operation compared with those before operation (P<0.05). The length of posterior leaflet, the area of anterior and posterior leaflet, the maximal prolapse height, the volume of leaflet prolapse and the length of coaptation in projection plane were significantly reduced after operation (P<0.05). Conclusion: RT-3DTEE is a unique new modality for rapid and accurate evaluation of mitral valve prolapse and mitral valve repair.",Echocardiography | Mitral valve repair | Real-time | Transeophageal,Journal of Geriatric Cardiology,2008-09-01,Article,"Pan, Cuizhen;Shu, Xian Hong;Cao, Qiling;Wang, Chunsheng;Ding, Wenjun;Chen, Haozhu",Include,IC1
10.1016/j.infsof.2022.107144,2-s2.0-84986236295,10.1007/978-3-319-43606-7_5,RSL-DL: Representing domain knowledge for the purpose of code generation,"In the paper a new extension to the existing RSL (Requirements Specification Language) language has been proposed, called RSL-DL (Requirements Specification Language-Domain Logic). Based on the declarative paradigm of programming its aim is to enable defining ontologies at the requirements level and as a consequence also describing the domain logic part of requirements specification. Being fully complement with RSL it supplements ReDSeeDS (Requirements-Driven SoftwareDevelopment System) technology with a possibility to generate by far missing code of the Model layer of standard MVP architectural pattern. The main idea of the solution has been described, together with the definition of the key language elements, in terms of syntax, notation and semantics as well. Additionally the role of the RSL-DL within the whole ReDSeeDS technology framework has been precisely defined and comparison with other languages has also been included.",,Advances in Intelligent Systems and Computing,2017-01-01,Conference Paper,"Rybiński, Kamil;Parol, Rafał",Include,IC1
10.1016/j.infsof.2022.107144,2-s2.0-0022275921,,SHANGHAI ECONOMETRIC MODEL (SHECMOD) AND COMPUTER APPLICATIONS.,"The Shanghai Econometric Model (SHECMOD) in combination with the methodology of econometric model building is presented. SHECMOD is a non-linear and dynamic model. In order to compare different approaches for model building, two different forms are developed: SHECMOD-A (SHECMOD on Apple II plus microcomputer) and SHECMOD-W (SHECMOD on Wang MVP-2200 computer). A stability study of the model, multipier analysis and policy evaluation of selected economic objectives, and analysis of multivariable disturbed projected simulation and its impact on economic objectives have been carried out for the years 1984-1987. Suggestions for Shanghai municipal economic development are proposed. Software packages developed for macro econometric modeling on Apple II plus microcomputer and Wang MVP-2200 computer are briefly described.",,Proceedings of the Annual Conference of the Association for Computing Machinery,1985-12-01,Conference Paper,"Gu, Weiwen;Wu, Dinghua;Xie, Zhiliang;Gu, Qingliang",Include,IC1
10.1016/j.infsof.2022.107144,2-s2.0-85046479556,10.1109/CSEET.2017.38,Software Engineering Education: Converging with the Startup Industry,"Startups are agents of change that bring in innovations and find solutions to problems at various scales. An all-rounded engineering team is a key driver for the ability to execute the entrepreneurial ambition, from building a minimum viable product to later stages of product vision. Software engineering education provides students with the knowledge to transition to mature companies with defined structure in place successfully. However, the fluidity, risk, time-sensitivity, and uncertainty of startups demand a dynamic and agile set of skills to rapidly identify, conceptualize and deliver features as per market needs. This requires the adoption of latest development trends in software processes, engineering and DevOps practices with automation to iterate fast with low governance and the ability to take on multiple roles. This paper presents a study of the dynamics and engineering at startups and compares it with the current curriculum of software engineering.",Innovation and Education | Software Engineering Degree Programs | Software Engineering Education | Startup Engineering | Startups,"Proceedings - 30th IEEE Conference on Software Engineering Education and Training, CSEE and T 2017",2017-12-04,Conference Paper,"Devadiga, Nitish M.",Include,IC1
10.1016/j.infsof.2022.107144,2-s2.0-85075692704,10.1007/978-3-030-33547-2_5,Software Product Quality in DevOps Contexts: A Systematic Literature Review,"DevOps is a change in the organizational culture that aims to reduce the gap between development and operation teams, accelerating the software release process. However, little is known about the impact of this approach on software product quality. This study aims to analyze the influence of the application of DevOps on software product quality; therefore, a systematic literature review was conducted. Thirty-one articles related to DevOps and its influence on product quality were identified. The studies indicate a strong influence of some product quality characteristics, specifically: Reliability and Maintainability. Additionally, practices associated with DevOps, such as the minimum viable product, deployment automation, test automation, cloud computing and team cooperation, show a relationship with the improvement in software product quality, however, its adoption also brings new challenges to preserve security.",DevOps | ISO/IEC 25000 | Product quality | Systematic literature review,Advances in Intelligent Systems and Computing,2020-01-01,Conference Paper,"Céspedes, Daniel;Angeleri, Paula;Melendez, Karin;Dávila, Abraham",Include,IC1
10.1016/j.infsof.2022.107144,2-s2.0-85061873966,10.3390/sym11020129,Spatial correlation-based motion-vector prediction for video-coding efficiency improvement,"H.265/HEVC achieves an average bitrate reduction of 50% for fixed video quality compared with the H.264/AVC standard, while computation complexity is significantly increased. The purpose of this work is to improve coding efficiency for the next-generation video-coding standards. Therefore, by developing a novel spatial neighborhood subset, efficient spatial correlation-based motion vector prediction (MVP) with the coding-unit (CU) depth-prediction algorithm is proposed to improve coding efficiency. Firstly, by exploiting the reliability of neighboring candidate motion vectors (MVs), the spatial-candidate MVs are used to determine the optimized MVP for motion-data coding. Secondly, the spatial correlation-based coding-unit depth-prediction is presented to achieve a better trade-off between coding efficiency and computation complexity for interprediction. This approach can satisfy an extreme requirement of high coding efficiency with not-high requirements for real-time processing. The simulation results demonstrate that overall bitrates can be reduced, on average, by 5.35%, up to 9.89% compared with H.265/HEVC reference software in terms of the Bjontegaard Metric.",CU depth | H.265/HEVC | Motion-vector prediction | Video-coding efficiency,Symmetry,2019-02-01,Article,"Jiang, Xiantao;Song, Tian;Katayama, Takafumi;Leu, Jenq Shiou",Include,IC1
10.1016/j.infsof.2022.107144,2-s2.0-84928527735,10.1386/josc.5.2.259_1,Start me up: Lean screenwriting for American entrepreneurial cinema,"This article proposes a new approach to script development modelled after lean software development practices and entrepreneurial startup principles. First, it argues that the Hollywood mode of production and its methods of project development, when applied to microbudget film-making, are inherently wasteful and fail in the face of extreme uncertainty and unpredictability. Second, it argues that entrepreneurial screenwriters and writer/film-makers can adopt lean thinking in order to eliminate waste from their creative labour and enhance learning at every stage of development and production, adding value for their audience. Finally, it argues that inexperienced writer/film-makers are particularly susceptible to the false security of the ‘blueprint’ metaphor, often clinging to an original plan even as it fails them. The flexibility inherent to lean thinking, on the other hand, not only reduces waste but also enhances creativity and collaboration, increasing a project’s chances of success.",Entrepreneurship | Lean screenwriting | Lean startup | Minimum viable product | MVP | Script development | Validated learning,Journal of Screenwriting,2014-01-01,Article,"Gay, Andrew Kenneth",Exclude,EC2
10.1016/j.infsof.2022.107144,2-s2.0-85067809797,10.1016/j.infsof.2019.06.008,Startup ecosystem effect on minimum viable product development in software startups,"Context: Software startups develop innovative products through which they scale their business rapidly, and thus, provide value to the economy, including job generation. However, most startups fail within two years of their launch because of a poor problem-solution fit and negligence of the learning process during minimum viable product (MVP) development. An ideal startup ecosystem can assist in MVP development by providing the necessary entrepreneurial education and technical skills to founding team members for identifying problem-solution fit for their product idea, allowing them to find the right product-market fit. However, existing knowledge on the effect of the startup ecosystem elements on the MVP development is limited. Objective: The empirical study presented in this article aims to identify the effect of the six ecosystem elements (entrepreneurs, technology, market, support factors, finance, and human capital) on MVP development. Method: We conducted a study with 13 software startups and five supporting organizations (accelerators, incubator, co-working space, and investment firm) in the startup ecosystem of the city of Oulu in Finland. Data were collected through semi-structured interviews, observation, and materials. Results: The study results showed that internal sources are most common for identifying requirements for the product idea for MVP development. The findings indicate that supporting factors, such as incubators and accelerators, can influence MVP development by providing young founders with the necessary entrepreneurship skills and education needed to create the right product-market fit. Conclusions: We conclude from this study of a regional startup ecosystem that the MVP development process is most affected by founding team members’ experiences and skill sets and by advanced technologies. Furthermore, a constructive startup ecosystem around software startups can boost up the creation of an effective MVP to test product ideas and find a product-market fit.",Empirical study | Minimum viable product | Product idea | Prototype | Software startup | Startup ecosystem,Information and Software Technology,2019-10-01,Article,"Tripathi, Nirnaya;Oivo, Markku;Liukkunen, Kari;Markkula, Jouni",Include,Yes
10.1016/j.infsof.2022.107144,2-s2.0-85034426704,10.1109/SEAA.2017.46,Startup trust model: The role of trust in successful software startup,"the increasing desire by many for a better world and easier living conditions have contributed to various efforts to the frontiers of innovation in information technology (IT). The ensuing phenomena is the launch of many software startups to give meaning to such innovations in IT. Interestingly, the rate at which many of such startups fail is usually higher than expected. A collaborative effort by actors in IT innovation ecosystem has been posited to lead to a successful startup. However, there is the need for a trust model to ensure that the collaborative effort become meaningful. Through the lens of Morgan and Hunt's commitment trust theory, this study examines the antecedents of trust among actors in successful software startup. The paper proposes 'Startup Trust Model' and contributes to understanding of formation and maintenance of trust in software startups and makes a case for the study of trust in software startup.",Actors | Antecedent | Ecosystem | Minimum Viable Product | MVP | Software Startup | Startup | Trust,"Proceedings - 43rd Euromicro Conference on Software Engineering and Advanced Applications, SEAA 2017",2017-09-26,Conference Paper,"Assyne, Nana;Adjei, Joseph",Include,IC1
10.1016/j.infsof.2022.107144,2-s2.0-85099400133,10.1117/12.2576297,TANGO-grafana: An online diagnostic tool to assist in the analysis of interconnected problems difficult to debug in the context of the Square Kilometre Array (SKA) telescope project,"The selected solution for monitoring the SKA Minimum Viable Product (MVP) Prototype Integration (SKAMPI) is Prometheus. Starting from a study on the modifiability aspects of it, the Grafana project emerged as an important tool for displaying data in order to make specific reasoning and debugging of particular aspect of SKAMPI. Its plugin architecture easily allow to add new data sources like prometheus but the TANGO related data sources has been added as well. The main concept of grafana is the dashboard, which enable to create real analysis. In this paper four example analysis are presented which take advantage of four different datasources and a variety of different panel (widget) for reasoning on archiving data, monitoring data, state of the system and general health of it.",Bridging | diagnostic | SKA | Software develop-ment | System team | TANGO | TANGO controls framework,Proceedings of SPIE - The International Society for Optical Engineering,2020-01-01,Conference Paper,"Di Carlo, M.;Harding, P.;Le Roux, G.;Dolci, M.",Exclude,EC1
10.1016/j.infsof.2022.107144,2-s2.0-85058608633,10.1201/9781315365664,Technology selection for software startups,"Many, perhaps most, software startups start with just an “idea.” • It should be easier to get a ride to go where I need to go now; • I want to sell my beanie babies online; • It should be easier to find information. If the inventor is a software engineer they might just start writing soft- ware-using tools that they already know. Some might think a little harder and learn a new tool that seems particularly well suited to the job. The founder of Instagram famously taught himself to code while creating the app. In every case, a decision will be made and a minimum viable product will be built using some set of tools. In this chapter we will lay out how this choice-made during a software startup’s birth-can affect a startup’s culture and eventual success.",Agile | Choices | Cto | Innovation | Startups | Technology,Ecosystems and Technology: Idea Generation and Content Model Processing,2017-01-01,Book Chapter,"Floyd, Michel",Exclude,EC4
10.1016/j.infsof.2022.107144,2-s2.0-85087144942,10.1016/j.tele.2020.101455,The benefits of interdisciplinary scenario-building for hybrid radio applications,"In this paper, we make the case for building interdisciplinary scenarios, integrating technological, business and user perspective during the fuzzy front-end of innovation. We start from a living lab framework, underpinning the iterative process to integrate insights from all three perspectives within research projects. Then, we explain how the approach was applied within the HRADIO project1. This EU funded project focuses on the development of hybrid radio applications. We demonstrate how the process of building interdisciplinary scenarios and the involvement of multiple perspectives to evaluate these scenarios, has enabled both strategic decision making (1) and improved the technical development process within the HRADIO project (2). The first focuses on the (lack of) interest in certain scenarios from a business, technology and/or user perspective, to explain: (a) how these thresholds can be overcome and (b) what the consequences are for the project. The latter explains how we moved from interdisciplinary scenarios to a first Minimum Viable Product (MVP) that could be tested in the first pilot phase, to prototypes to be tested in the second pilot phase. To validate the importance of the scenarios, we also explain how the scenarios are integrated into the exploitation timeline. Finally, and importantly, we address how the process of multidisciplinary scenario building and evaluation can be improved.",Hybrid radio | Interdisciplinary scenarios | Living lab | Requirements engineering | Software architecture | Software engineering,Telematics and Informatics,2020-11-01,Article,"Jennes, Iris;Friedrich, Markus;Van der Bank, Jaco;Van den Broeck, Wendy;Ebert, André;Boonen, Michelle",Include,Yes
