Secondary study DOI,Primary study Scopus EID,Primary study DOI,Title,Abstract,Keywords,Publication venue,Publication date,Publication type,Authors,Ground truth,Reason
10.1016/j.infsof.2022.107145,2-s2.0-85078708688,10.1145/3297662.3365793,Ecosystems of industry 4.0 - Combining technology and human power,"© 2019 Association for Computing Machinery.IoT, digital twins, co-bots, drones, Artificial Intelligence, clouds are the system components of Industry 4.0, this trend born to face hypercompetition. It aims in renewing processes using available technologies and impacts the whole industry ecosystems including people, information processing and business models. While most of research works focus on technology, the industrial systems objectives are economic with recent environmental concern. This paper provides an overview of Industry 4.0 and discuss the importance of considering knowledge, people and planet in massive digitalization. It focus on the role of digital twins in transforming industry, presented in the context of ecosystems and discuss the role of Knowledge Innovation, environmental impact and the place of the humans in I4.0.",Artificial Intelligence | Cloud | Cyber Physical System | Digital Twin | Ecodesign | Industry 4.0 | Internet of Things | Knowledge Innovation,"11th International Conference on Management of Digital EcoSystems, MEDES 2019",2019-11-12,Conference Paper,"Mercier-Laurent, Eunika;Monsone, Cristina R.",Include,
10.1016/j.infsof.2022.107145,2-s2.0-85056658998,10.1145/3277593.3277908,Role models and lifecycles in IoT and their impact on the W3C WOT thing description,"© 2018 Copyright held by the owner/author(s).The W3C Web of Things (WoT) is introduced as a larger context of the Internet of Things (IoT). It provides standards for communication and interaction with Things in the IoT in order to address IoT cross-domain and cross-platform interoperability problems and reduce its fragmentation. WoT uses a formal interface description called Thing Description (TD) which describes the offerings of Things to allow the interaction in between Things. Although Things undergo changes with regard to their physical and/or software components and specifications during their lifetime, the WoT TD is currently inteded to be of a static nature. This remains contradictory with the dynamic evolution of Things along their lifecycle. This work researches the lifecycle aspect for Things in the IoT and the different stakeholders influencing Things and respectively their TD. These two concepts were combined to develop a versioning mechanism for a TD through the lifecycle of a Thing.",Industry 4.0 | Interoperability | IoT | Lifecycle | Role Model | Thing Description | Versioning | Web of Things,ACM International Conference Proceeding Series,2018-10-15,Conference Paper,"Blank, Michele;Kaebisch, Sebastian;Lahbaiel, Haifa;Kosch, Harald",Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85058311247,10.1145/3279963.3281658,Utilizing building information models as operating systems for smart homes,"© 2018 Association for Computing Machinery.The prevalence of IoT enabled devices in the home has manifested in buildings as voice and gesture enabled devices that enable functions such as optimizing energy usage and controlling electrical fixtures. However, most of these are fundamentally dissociated from the spatial nature of buildings as they exist in isolation from the building system and other smart devices in the same space. This situation results in user interaction experiences that are convoluted and non-intuitive, negatively affecting their adoption. Meanwhile, Building Information Models, while used extensively in a building’s design and construction phases, remains underutilized in its operation phase. This paper proposes BIM as an “operating system” for smart homes to serve as the foundational platform for smart device applications. Much like the analogous operating system for computers, BIM serves to provide IoT enabled devices access to information and control over various components of the built environment. It is expected that this smart home architecture would enable seamless integration of smart home functionality across devices and buildings to provide residents with contextualized information for optimized security, comfort, and efficiency. Methods for personalizing building performance to users can also be accomplished through the proposed methodology.",BIM | Internet of Things (IoT) | Smart devices | User experience,"Proceedings of the Human-Habitat for Health (H3): Human-Habitat Multimodal Interaction for Promoting Health and Well-Being in the Internet of Things era - 20th ACM International Conference on Multimodal Interaction, ICMI 2018",2018-10-16,Conference Paper,"Louis, Joseph;Rashid, Khandakar",Exclude,
10.1016/j.infsof.2022.107145,,,CPS-SPC'18 : proceedings of the 2018 Workshop on Cyber-Physical Systems Security and Privacy : October 19 2018 Toronto ON Canada,REMOVED TO COMPLY WITH COPYRIGHT,REMOVED TO COMPLY WITH COPYRIGHT,,2018,,Audit Association for Computing Machinery. Special Interest Group on Security and Association for Computing Machinery and Ont.) ACM Conference on Computer and Communications Security (25th : 2018 : Toronto,Include,
10.1016/j.infsof.2022.107145,2-s2.0-85056666471,10.1145/3277593.3277608,Towards an open-standards based framework for achieving condition-based predictive maintenance,"© 2018 Copyright held by the owner/author(s).The advent of Industrial Internet of Things (IIoT) technology has significantly optimized the industrial operations management by connecting industrial assets with information systems and, hence, with business processes. The IIoT forms the backbone for materializing the Industry 4.0 initiative. Actionable insights obtained from industrial analytics are one of the pivotal means for achieving intelligent operations and maintenance. Intelligence refers to making optimal decisions for both automated and human-in-the-loop decision making. Condition-based predictive maintenance (CBPdM), also known as Maintenance 4.0, is among the major focus points of the Industry 4.0 and IIoT. In this paper, we discuss the existing standards related to condition-based maintenance and the potential of the Open Industrial Interoperability Ecosystem (OIIE), a MIMOSA led initiative, as a framework which extends previous open standards for achieving CBPdM. We illustrate how the framework addresses the requirements of Industry 4.0 and CBPdM.",Condition-based predictive maintenance | IIoT | Industrie 4.0 | Maintenance 4.0 | OIIE Framework | OSA-CBM | OSA-EAI,ACM International Conference Proceeding Series,2018-10-15,Conference Paper,"Kaur, Karamjit;Selway, Matt;Grossmann, Georg;Stumptner, Markus;Johnston, Alan",Exclude,
10.1016/j.infsof.2022.107145,,,Proceedings of the 2017 Winter Simulation Conference,REMOVED TO COMPLY WITH COPYRIGHT,REMOVED TO COMPLY WITH COPYRIGHT,,0,,W K V Chan and A D'ambrogio and G Zacharewicz and N Mustafee and G Wainer and Sanjay Jain and David Lechevalier and Anantha Narayanan,Include,
10.1016/j.infsof.2022.107145,2-s2.0-85057630839,10.1145/3265639.3265652,A cloud-based control system architecture for multi-UAV,"© 2018 Association for Computing Machinery.Unmanned aerial vehicle is considered one of the most promising technologies. Controlling UAV over the cloud is an emerging research area motivated by the emergence of Cloud Robotics and the Internet-of-Things (IoT). This paper presents a control system architecture based on cloud platform which has been developed in order to allow multiple users to control and monitor multiple UAVs simultaneously irrespective of the location. Furthermore, the system allows to build and allocate missions to UAV and analyze the execution data that collect by sensors. The architecture of the system is fully based on open source software and protocols. To demonstrate the effectiveness of the system architecture, we implemented and validated it using SITL (software in the loop) simulator. Experimental results show that the system is efficient in monitoring and controlling UAV remotely through the Internet.",Cloud platform | Control system architecture | SITL simulator | Unmanned aerial vehicle,ACM International Conference Proceeding Series,2018-08-11,Conference Paper,"Hong, Chen;Shi, Dianxi",Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85044526279,10.1109/WSC.2017.8247976,CONSTRUCTION OBJECTS RECOGNITION IN FRAMEWORK OF CPS,"© 2017 IEEE.Recent breakthroughs in BIM and ADC technologies promise innovative solutions to bridge the information gaps between the digital models and real construction site. These solutions promote the collaboration between digital, spatial and physical construction. Cyber-physical systems offer a tight integration between real physical and virtual 'cyber' models. This collaborative approach supports the digital transformation in construction domain. A cyber-physical framework is proposed to provide consistent relationships and allow bidirectional data flow. In the framework the recognition of objects successes by linking physical objects to the digital product models using RFID. Next, these objects are equipped with global positions data and pinned to semantic and functional enrichment construction places. The results are objects at a level of 'smartness' with enhanced digital capabilities and the ability of context-awareness. The cyber-physical objects are embedded in the process models in order to support tracking activities and facilitate process monitoring and control close to real-time.",,Proceedings - Winter Simulation Conference,2017-06-28,Conference Paper,"Srewil, Yaseen;Scherer, Raimar J.",Exclude,
10.1016/j.infsof.2022.107145,,,WSC2017: Engineering of machine tools and manufacturing systems using cyber-physical systems,REMOVED TO COMPLY WITH COPYRIGHT,REMOVED TO COMPLY WITH COPYRIGHT,,0,,Stefan Scheifele and Oliver Riedel and Günter Pritschow,Exclude,
10.1016/j.infsof.2022.107145,,,ECSA 2018 Madrid : 12th European Conference on Software Architecture : 24-28 September 2018 Madrid Spain : companion volume.,REMOVED TO COMPLY WITH COPYRIGHT,REMOVED TO COMPLY WITH COPYRIGHT,,0,,Association for Computing Machinery,Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85063153590,10.1145/3239092.3265957,Early take-over preparation in stereoscopic 3D,"© 2018 ACM.Situation awareness in highly automated vehicles can help the driver to get back in the loop during a take-over request (TOR). We propose to present the driver a detailed digital representation of situations causing a TOR via a scaled down digital twin of the highway inside the car. The digital twin virtualizes real time traffic information and is displayed before the actual TOR. In the car cockpit an augmented reality headset or a Stereoscopic 3D (S3D) interface can realize the augmentation. As today's hardware has technical limitations, we build an HMD based mock-up. We conducted a user study (N=20) to assess the driver behavior during a TOR. We found that workload decreases and steering performance raise significantly with the proposed system. We argue that the augmentation of the surrounding world in the car helps to improve performance during TOR due to better awareness of the upcoming situation.",,"Adjunct Proceedings - 10th International ACM Conference on Automotive User Interfaces and Interactive Vehicular Applications, AutomotiveUI 2018",2018-09-23,Conference Paper,"Wiegand, Gesa;Mai, Christian;Liu, Yuanting;Humann, Heinrich",Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85059831943,10.1145/3239235.3239242,Architecture technologies and challenges for cyber-physical systems in industry 4.0: A systematic mapping study,"© 2018 ACM.Background: The vision of a fourth industrial revolution lately strongly captured the attention of research A Cyber-physical system (CPS) is one of the main drivers of this vision. Such system controls an underlying factory interacting with sensors, actuators and other systems creating systems-of-systems. A main point of interest is how these components are built and interconnected, i.e. the system's architecture, and how it might be improved to increase reliability and security. Aims: Unfortunately, there is no review available describing and identifying recent research status and progress for such architectures. Thus, in this systematic mapping study, we overview research on architecture for CPS in the context of Industry 4.0. Method: With an initial automatic search and through iterative refining, first results were gathered. Next, forward and backwards snowballing was performed to integrate the results, giving a final population of 213 papers. The output of this study is firstly a categorization and plot of architectural styles. Secondly, the categorization is extended to include security concerns. Results: In general, there is a tendency in proposing solutions in the fields of system and software architecture while other areas are visibly under-researched. Most proposals focus in digital representation, information management and integration of solutions. Conclusions: While a lot of solution proposals for different architectures exist, there are many fields uncovered and most of the solutions still lack of validation and evaluation results. Our findings highlight areas for future research and provide suggestions for investigation approaches.",Architecture | CPS | Industry 4.0 | Security,International Symposium on Empirical Software Engineering and Measurement,2018-10-11,Conference Paper,"Hofer, Florian",Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85056379288,10.1145/3229607.3229613,Understanding the modeling of computer network delays using neural networks,"© 2018 Copyright held by the owner/author(s).Recent trends in networking are proposing the use of Machine Learning (ML) techniques for the control and operation of the network. In this context, ML can be used as a computer network modeling technique to build models that estimate the network performance. Indeed, network modeling is a central technique to many networking functions, for instance in the field of optimization, in which the model is used to search a configuration that satisfies the target policy. In this paper, we aim to provide an answer to the following question: Can neural networks accurately model the delay of a computer network as a function of the input traffic? For this, we assume the network as a black-box that has as input a traffic matrix and as output delays. Then we train different neural networks models and evaluate its accuracy under different fundamental network characteristics: topology, size, traffic intensity and routing. With this, we aim to have a better understanding of computer network modeling with neural nets and ultimately provide practical guidelines on how such models need to be trained.",KDN | ML | Modeling | Networking | SDN,"Big-DAMA 2018 - Proceedings of the 2018 Workshop on Big Data Analytics and Machine Learning for Data Communication Networks, Part of SIGCOMM 2018",2018-08-07,Conference Paper,"Mestres, Albert;Alarcón, Eduard;Ji, Yusheng;Cabellos-Aparicio, Albert",Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85049354964,10.1145/3205977.3205995,Self-generation of access control policies,"© 2018 Association for Computing Machinery.Access control for information has primarily focused on access statically granted to subjects by administrators usually in the context of a specific system. Even if mechanisms are available for access revocation, revocations must still be executed manually by an administrator. However, as physical devices become increasingly embedded and interconnected, access control needs to become an integral part of the resources being protected and be generated dynamically by the resources depending on the context in which they are being used. In this paper, we discuss a set of scenarios for access control needed in current and future systems and use that to argue that an approach for resources to generate and manage their access control policies dynamically on their own is needed. We discuss some approaches for generating such access control policies that may address the requirements of the scenarios.",AI | Autonomic access control | Dynamic security | IoT | Machine learning,"Proceedings of ACM Symposium on Access Control Models and Technologies, SACMAT",2018-06-07,Conference Paper,"Calo, Seraphin;Verma, Dinesh;Chakraborty, Supriyo;Bertino, Elisa;Lupu, Emil;Cirincione, Gregory",Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85050668214,10.1145/3204949.3204952,Sensorclone: A framework for harnessing smart devices with virtual sensors,"© 2018 Association for Computing Machinery.IoT services hosted by low-power devices rely on the cloud infrastructure to propagate their ubiquitous presence over the Internet. A critical challenge for IoT systems is to ensure continuous provisioning of IoT services by overcoming network breakdowns, hardware failures, and energy constraints. To overcome these issues, we propose a cloud-based framework namely SensorClone, which relies on virtual devices to improve IoT resilience. A virtual device is the digital counterpart of a physical device that has learned to emulate its operations from sample data collected from the physical one. SensorClone exploits the collected data of low-power devices to create virtual devices in the cloud. SensorClone then can opportunistically migrate virtual devices from the cloud into other devices, potentially underutilized, with higher capabilities and closer to the edge of the network, e.g., smart devices. Through a real deployment of our SensorClone in the wild, we identify that virtual devices can be used for two purposes, 1) to reduce the energy consumption of physical devices by duty cycling their service provisioning between the physical device and the virtual representation hosted in the cloud, and 2) to scale IoT services at the edge of the network by harnessing temporal periods of underutilization of smart devices. To evaluate our framework, we present a use case of a virtual sensor created from an IoT service of temperature. From our results, we verify that it is possible to achieve unlimited availability up to 90% and substantial power efficiency under acceptable levels of quality of service. Our work makes contributions towards improving IoT scalability and resilience by using virtual devices.",Cloud computing | Edge Computing | Internet of Things | Opportunistic Migration | Resilience | Virtual Sensor,"Proceedings of the 9th ACM Multimedia Systems Conference, MMSys 2018",2018-06-12,Conference Paper,"Flores, Huber;Hui, Pan;Tarkoma, Sasu;Li, Yong;Anagnostopoulos, Theodoros;Kostakos, Vassilis;Luo, Chu;Su, Xiang",Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85056740434,10.1145/3198458.3198464,Towards security-aware virtual environments for digital twins,"© 2018 ACM.Digital twins open up new possibilities in terms of monitoring, simulating, optimizing and predicting the state of cyber-physical systems (CPSs). Furthermore, we argue that a fully functional, virtual replica of a CPS can also play an important role in securing the system. In this work, we present a framework that allows users to create and execute digital twins, closely matching their physical counterparts. We focus on a novel approach to automatically generate the virtual environment from specification, taking advantage of engineering data exchange formats. From a security perspective, an identical (in terms of the system's specification), simulated environment can be freely explored and tested by security professionals, without risking negative impacts on live systems. Going a step further, security modules on top of the framework support security analysts in monitoring the current state of CPSs. We demonstrate the viability of the framework in a proof of concept, including the automated generation of digital twins and the monitoring of security and safety rules.",Automationml | Cyber-physical systems | Digital twin | Industrial control systems | Security monitoring | Simulation,"CPSS 2018 - Proceedings of the 4th ACM Workshop on Cyber-Physical System Security, Co-located with ASIA CCS 2018",2018-05-22,Conference Paper,,Include,
10.1016/j.infsof.2022.107145,2-s2.0-85092576543,10.1109/TPEL.2020.3009600,A Digital Twin Based Estimation Method for Health Indicators of DC-DC Converters,"© 1986-2012 IEEE.This article proposes a health indicator estimation method based on the digital-twin concept aiming for condition monitoring of power electronic converters. The method is noninvasive, without additional hardware circuits, and calibration requirements. An application for a buck dc-dc converter is demonstrated with theoretical analyses, practical considerations, and experimental verifications. The digital replica of an experimental prototype is established, which includes the power stage, sampling circuit, and close-loop controller. Particle swarm optimization algorithm is applied to estimate the unknown circuit parameters of interest based on the incoming data from both the digital twin and the physical prototype. Cluster-data of the estimated health indicators under different testing conditions of the buck converter is analyzed and used for observing the degradation trends of key components, such as capacitor and MOSFET. The outcomes of this article serve as a key step for achieving noninvasive, cost-effective, and robust condition monitoring for power electronic converters.",Condition monitoring | dc-dc power converters | digital twin | IGBT | parameter identification | reliability,IEEE Transactions on Power Electronics,2021-02-01,Article,"Peng, Yingzhou;Zhao, Shuai;Wang, Huai",Include,
10.1016/j.infsof.2022.107145,2-s2.0-85051544417,10.1145/3194133.3194159,INSpIRA: INtegrating security into risk assessment: Doctoral project paper,"© 2018 ACM.Todays software and hardware technologies enable the expansion of Cyber-Physical Systems (CPSs) into the realms of mobility (car2x, autonomous driving), energy (power plants, smart grid) and healthcare (health monitoring), paving the way into a highly interlaced world. However, this also dramatically broadens the threat landscape for potential attacks on CPSs. The malfunction of these CPSs could threaten human life, cause environmental damage and major financial loss [5, 9, 16]. This drives the need for comprehensive methods that support the cross-domain design, development and implementation of safe and secure systems [3, 4]. In order to tackle these challenges, this paper proposes a method called INSpIRA, a method for INtegrating Security Into Risk Assessment, including a toolchain implementing the method. The envisioned method is supposed to be a holistic approach that supports the efficient crossdomain design, development, implementation and maintenance of dependable CPSs, where security and safety.",dependability | ICS | industrial control systems | model based development | risk assessment | safety | security | self-adaptive system,Proceedings - International Conference on Software Engineering,2018-05-28,Conference Paper,"Dobaj, Jürgen",Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85048741629,10.1145/3178248.3178256,Digital transformation smart factories and virtual design - contributions of subject orientation,"© 2018 Association for Computing Machinery.Many concepts of process management are being intensively discussed in current research. The background is often that within the megatrend of digitization, workflows are automated. Furthermore, processes are fundamentally reconsidered in the digital transformation of organizations. What contribution S-BPM can make in the future of digital process management is analyzed in this paper aiming at the anniversary conference of S-BPM. As basis for the analysis serves the idea that, the suitability of BPM concepts (such as S-BPM) for certain application domains depends on essential process properties. Based on an assessment model we analyze under what conditions subject orientation can be well used (e.g., focus on collaboration). Using these results, we are evaluating the opportunities of S-BPM for the digital future. The evaluation is based on the three exemplary trends (i) digital development/products, (ii) digital production and (iii) digital business transformation. In these trend, we asses which conditions change (e.g. fast changing environments, machine-To-machine-communication, user-centered thinking) and to what degree S-BPM can still contribute in the new digital world. In a nutshell, our findings reveal that subject orientation is well suited for collaborative processes involving many different human and non-human stakeholders, but has deficiencies when dealing with autonomous and unstructured systems, both upcoming trends in the digital transformation.",Business Process Management | Digital Transformation | Digitization | Manufacturing | Product Development | Transformation,ACM International Conference Proceeding Series,2018-04-05,Conference Paper,"Lederer, Matthias;Betz, Stefanie;Schmidt, Werner",Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85049835532,10.1145/3177457.3177497,A comparison between discrete analysis and a multiphase approach for predicting heat conduction in packed beds,"© 2018 Association for Computing Machinery.The Discrete Element Method (DEM) is a Lagrangian approach initially developed for predicting particles flow. The eXtended Discrete Element Method (XDEM) framework, developed at the LuXDEM Research Centre of the University of Luxembourg, extends DEM by including the thermochemical state of particles, as well as their interaction with a Computational Fluid Dynamics (CFD) domain. The level of detail of its predictions makes the XDEM suite a powerful tool for predicting complex industrial processes like steel making, powder metallurgy and additive manufacturing. Like in any other DEM software, the critical aspect of the simulations is the computation requirement that grows rapidly as the number of particles increases. Indeed, such burden currently represents the main bottleneck to its full exploitation in large-scale scenarios. Digital Twin, a research project founded by the European Regional Development Fund (ERDF), aims at drastically accelerate XDEM through different approaches and make it an effective tool for numerical predictions in industry as well as virtual prototyping. The Multiphase Particle-In-Cell (MP-PIC) method has been introduced for reducing the computation burden of DEM. It has been initially developed for predicting particles flow and uses a two-way transfer of information between the Lagrangian entities and a computation grid. The method avoids explicit contact detection and can potentially achieve a drastic reduction of the time-to-solution respect to DEM. The present contribution introduces a multiphase approach for predicting the conductive heat transfer within a static packed bed of particles. Results from a test case are qualitatively and quantitatively compared against reference XDEM predictions. The method can be effectively exploited in combination with MPPIC for predicting the thermochemical state of particles.",Discrete Element Method | Heat transfer | Multiphase Particle-In-Cell | Packed beds,ACM International Conference Proceeding Series,2018-01-08,Conference Paper,"Copertaro, E.;Estupinan Donoso, A. A.;Peters, B.",Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85058345420,10.1145/3147213.3149234,Towards digital twins cloud platform: Microservices and computational workflows to rule a smart factory,"© 2017 Copyright held by the owner/author(s).The concept of “Industry 4.0” considers smart factories as data-driven and knowledge enabled enterprise intelligence. In such kind of factory, manufacturing processes and final products are accompanied by virtual models – Digital Twins. To support Digital Twins concept, a simulation model for each process or system should be implemented as independent computational service. The only way to implement an orchestration of a set of independent services and provide scalability for simulation is to use a cloud computing platform as a provider of the computing infrastructure. In this paper, we describe a Digital Twin-as-a-Service (DTaaS) model for simulation and prediction of industrial processes using Digital Twins.",Cloud computing | Container-as-a-service | Digital Twin | Digital twin-as-a-service | Industry 4.0 | Microservice | Platform-as-a-service | Smart manufacturing | Software-as-a-service | Workflow,UCC 2017 - Proceedings of the10th International Conference on Utility and Cloud Computing,2017-12-05,Conference Paper,"Borodulin, Kirill;Sokolinsky, Leonid;Radchenko, Gleb;Tchernykh, Andrey;Shestakov, Aleksandr;Prodan, Radu",Exclude,
10.1016/j.infsof.2022.107145,,10.1145/3147704.3147723,Patterns for the industrial internet / industrie 4.0,REMOVED TO COMPLY WITH COPYRIGHT,REMOVED TO COMPLY WITH COPYRIGHT,ACM International Conference Proceeding Series,2017,,Diethelm Bienhaus,Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85118461505,10.1109/LCN52139.2021.9524993,Virtual Framework for Development and Testing of Federation Software Stack,"© 2021 IEEE.Softwarization of networked infrastructures combined with containerization of codes promises unprecedented computing capabilities distributed across the federations of computing systems and physical instruments. The development and testing of a software stack that implements these capabilities over an expensive physical production infrastructure is not cost-effective, and in the early stages, may potentially cause service disruptions. To address these aspects, we develop the Virtual Federated Science Instrument Environment (VFSIE), a digital twin of the physical infrastructure that emulates a multi-site federation. Each federated site is emulated using containers and virtual hosts that are connected over local-area networks, and the sites, in turn, are connected over an emulated wide-area network. We describe the framework design and implementation details. We also illustrate its application by emulating a federation of four laboratories that use Jupyter Notebook for computations and the EPICS software system for instrument control.",Containerization | Federated science instruments | Instrument control | Softwarized infrastructures,"Proceedings - Conference on Local Computer Networks, LCN",2021-10-04,Conference Paper,"Al-Najjar, Anees;Rao, Nageswara S.V.;Imam, Neena;Naughton, Thomas;Hitefield, Seth;Sorrillo, Lawrence;Kohl, James;Elwasif, Wael;Bilheux, Jean Christophe;Bilheux, Hassina;Boehm, Swen;Kincl, Jason",Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85080898974,10.1109/ACCESS.2020.2974810,A Blockchain-Based Approach for the Creation of Digital Twins,"© 2013 IEEE.The rapid advancements in computing, storage, communications, and networking technologies have enabled the creation of Digital Twins (DTs). A DT is a digital representation of a real-world physical component, product, or equipment. A DT can be used for 3-D design, testing, simulation, and prototyping prior to the manufacturing of the physical component. Once a physical component is in operation, a DT can be used for configuration, monitoring, diagnostics, and prognostics. It is expected that DTs will gain significant attention in the foreseeable future, and will play a key role in Industry 4.0. However, today's approaches, systems, and technologies leveraged for the creation of DTs are mostly centralized and fall short of providing trusted data provenance, audit, and traceability. Also, data related to transactions, logs, and history are not secure or tamper-proof. In this paper, we propose a blockchain-based creation process of DTs to guarantee secure and trusted traceability, accessibility, and immutability of transactions, logs, and data provenance. Our proposed approach uses smart contracts to govern and track transactions initiated by participants involved in the creation of DTs. Our approach also employs decentralized storage of interplanetary file systems to store and share DTs data. Moreover, we present details on our system design and architecture, implementation, and algorithms. Furthermore, we provide security and cost analysis, and show how our approach fulfills the requirements of DTs process creation. We make the smart contract code for creating DTs publicly available on Github.",blockchain | Digital twins | Ethereum | Industry 4.0 | security | smart contracts,IEEE Access,2020-01-01,Article,"Hasan, Haya R.;Salah, Khaled;Jayaraman, Raja;Omar, Mohammed;Yaqoob, Ibrar;Pesic, Sasa;Taylor, Todd;Boscovic, Dragan",Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85103287528,10.1109/TCYB.2021.3063285,Transparent Digital Twin for Output Control Using Belief Rule Base,"© 2013 IEEE.A transparent digital twin (DT) is designed for output control using the belief rule base (BRB), namely, DT-BRB. The goal of the transparent DT-BRB is not only to model the complex relationships between the system inputs and output but also to conduct output control by identifying and optimizing the key parameters in the model inputs. The proposed DT-BRB approach is composed of three major steps. First, BRB is adopted to model the relationships between the inputs and output of the physical system. Second, an analytical procedure is proposed to identify only the key parameters in the system inputs with the highest contribution to the output. Being consistent with the inferencing, integration, and unification procedures of BRB, there are also three parts in the contribution calculation in this step. Finally, the data-driven optimization is performed to control the system output. A practical case study on the Wuhan Metro System is conducted for reducing the building tilt rate (BTR) in tunnel construction. By comparing the results following different standards, the 80% contribution standard is proved to have the highest marginal contribution that identifies only 43.5% parameters as the key parameters but can reduce the BTR by 73.73%. Moreover, it is also observed that the proposed DT-BRB approach is so effective that iterative optimizations are not necessarily needed.",Belief rule base (BRB) | building tilt rate (BTR) | output control | transparent digital twin (DT),IEEE Transactions on Cybernetics,2022-10-01,Article,"Chang, Leilei;Zhang, Limao;Fu, Chao;Chen, Yu Wang",Exclude,
10.1016/j.infsof.2022.107145,2-s2.0-85006371728,10.1109/IROS.2016.7759171,Toward physics-based virtual reality testbeds for intelligent robot manipulators - An erobotics approach,"© 2016 IEEE.The increasingly pervasive usage of robotic automation not only calls for a high performance of physical robot manipulators, but also implies challenging requirements on 3D robot simulators. A skillful reaction of simulated robots to unpredicted contact forces has become an especially stringent necessity to support the development of emerging applications for which a compliant robotic manipulation is indispensable. This paper focuses on the simulation of physics-based virtual testbeds in which simulated robots are made capable of accommodating external forces exerted by the environment on their manipulators. For this, we integrate methods from multi-body dynamics modeling, advanced robotics, and virtual reality to develop a robotics simulation basis that facilitates the employment of compliant robotic manipulations in simulated applications. The validation of this basis in joint space indicates that a physics-based simulation of robots endowed with active physical interaction control can capture and reflect significant effects which characterize the interactive behavior of physical compliant robots.We demonstrate the practical utility of our approach to unlock competitive advantages in fully simulated applications prone to position uncertainty. Furthermore, we show the potential of using compliant digital twins of physical robots to introduce compliant robotic manipulations into real applications.",,IEEE International Conference on Intelligent Robots and Systems,2016-11-28,Conference Paper,"Kaigom, Eric Guiffo;Roßmann, Jürgen",Include,
10.1016/j.infsof.2022.107145,2-s2.0-85103742106,10.1109/IEEECONF49454.2021.9382657,The application of virtual reality in programming of a manufacturing cell,"© 2021 IEEE.Programming of industrial robots and manufacturing equipment in general requires product specific expertise towards all members in a manufacturing cell. Typically, old and new equipment is present in the same setup and several experts are often involved in the operation of these systems. In order to decrease the level of complexity in programming of manufacturing equipment this paper investigates the use of virtual reality (VR), to create a common programming platform for typical members in a manufacturing setup. A two-way digital twin is created where all robots can be programmed through the same human-machine-interface (HMI). This cyber-physical system (CPS) allows for simulations, testing and safety checks before all programs are converted and downloaded to the respective units.",,"2021 IEEE/SICE International Symposium on System Integration, SII 2021",2021-01-11,Conference Paper,"Arnarson, Halldor;Solvang, Bjorn;Shu, Beibei",Include,
10.1016/j.infsof.2022.107145,2-s2.0-85084741916,10.1109/AIAM48774.2019.00157,A Digital Twin-Based Approach for Quality Control and Optimization of Complex Product Assembly,"© 2019 IEEE.To address the problems caused by low ability of quality analysis and decision-making in the process of complex product assembly, in this paper, we proposed a digital twin-based approach for quality control and optimization of complex product assembly, by providing a digital twin system to realize the timely and precisely interactive mapping between the physical world and digital world. Specifically, a quality control and optimization mechanism is presented, which provides the theoretical support to the realization of the digital twin-based approach. A data-driven quality control model is introduced to solve the optimization problem by considering the panoramic assembly quality data. A digital twin system for complex product assembly is elaborated by providing detailed deployment and implementation procedures, which includes (1) building of the digital entity of an assembly line, (2) real-time online sensing in multi-source heterogeneous environment, (3) real-time simulation of equipment and assembly process, (4) realization of the intelligent production scheduling under uncertainty conditions, and (5) dynamical adjustment of the assembly process. Finally, the paper presents the validation results considering the practical applications of the proposed approach in real industrial fields.",complex product assembly | data driven | digital twin | quality control,"Proceedings - 2019 International Conference on Artificial Intelligence and Advanced Manufacturing, AIAM 2019",2019-10-01,Conference Paper,"Ma, Yuanye;Zhou, Hang;He, Honghong;Jiao, Guotao;Wei, Sha",Exclude,
